dimensao,categoria,anuncios_totais,anuncios_elegiveis,diaria_mediana_anunciada,diaria_p25_anunciada,diaria_p75_anunciada,premio_fim_semana_mediano_percentual,cobertura_elegivel_percentual,potencial_bruto_anualizado_base,status_amostra,ranking,periodo_estadias,unidade_diaria,fonte,corte_datas,tratamento_extremos
perfil_combinado,apartamento | 2 quarto(s) | 1–2 hóspede(s),1,1,150.0,150.0,150.0,0.0,100.0,30112.500000000004,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
perfil_combinado,outros | 2 quarto(s) | 1–2 hóspede(s),6,1,100.0,100.0,100.0,0.0,16.666666666666664,20075.0,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
perfil_combinado,apartamento | 0 (studio) quarto(s) | 1–2 hóspede(s),3,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
perfil_combinado,apartamento | 1 quarto(s) | 7+ hóspede(s),7,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
perfil_combinado,apartamento | 3 quarto(s) | 1–2 hóspede(s),2,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
perfil_combinado,apartamento | 3 quarto(s) | 3–4 hóspede(s),11,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
perfil_combinado,apartamento | 4+ quarto(s) | 1–2 hóspede(s),1,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
perfil_combinado,casa | 0 (studio) quarto(s) | 1–2 hóspede(s),3,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
perfil_combinado,casa | 0 (studio) quarto(s) | 3–4 hóspede(s),1,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
perfil_combinado,casa | 0 (studio) quarto(s) | 5–6 hóspede(s),2,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
perfil_combinado,casa | 0 (studio) quarto(s) | 7+ hóspede(s),4,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
perfil_combinado,casa | 1 quarto(s) | 7+ hóspede(s),4,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
perfil_combinado,casa | 2 quarto(s) | 1–2 hóspede(s),2,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
perfil_combinado,casa | 3 quarto(s) | 3–4 hóspede(s),2,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
perfil_combinado,outros | 0 (studio) quarto(s) | 1–2 hóspede(s),5,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
perfil_combinado,outros | 0 (studio) quarto(s) | 3–4 hóspede(s),2,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
perfil_combinado,outros | 0 (studio) quarto(s) | 7+ hóspede(s),1,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
perfil_combinado,outros | 1 quarto(s) | 5–6 hóspede(s),14,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
perfil_combinado,outros | 1 quarto(s) | 7+ hóspede(s),3,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
perfil_combinado,outros | 2 quarto(s) | 3–4 hóspede(s),8,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
perfil_combinado,outros | 2 quarto(s) | 5–6 hóspede(s),17,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
perfil_combinado,outros | 2 quarto(s) | 7+ hóspede(s),4,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
perfil_combinado,outros | 3 quarto(s) | 1–2 hóspede(s),1,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
perfil_combinado,outros | 3 quarto(s) | 3–4 hóspede(s),1,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
perfil_combinado,outros | 3 quarto(s) | 5–6 hóspede(s),4,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
perfil_combinado,outros | 3 quarto(s) | 7+ hóspede(s),10,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
perfil_combinado,outros | 4+ quarto(s) | 1–2 hóspede(s),1,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
perfil_combinado,outros | 4+ quarto(s) | 7+ hóspede(s),2,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
bairro,meiapraia,2860,529,590.0,446.0,800.0,0.0,18.496503496503497,118442.50000000001,ranqueavel,1,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
bairro,centro,657,189,509.0,385.0,713.0,0.0,28.767123287671232,102181.75000000001,ranqueavel,2,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
bairro,morretes,441,70,470.5,350.0,597.5,0.0,15.873015873015872,94452.87500000001,ranqueavel,3,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
bairro,tabuleirodosoliveiras,129,18,555.0,399.25,668.5,0.0,13.953488372093023,111416.25000000001,exploratorio,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
bairro,casabranca,88,14,349.5,301.5,392.5,0.0,15.909090909090908,70162.125,exploratorio,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
bairro,ausente,5,3,709.0,649.5,754.5,0.0,60.0,142331.75,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
bairro,cantodapraia,28,7,600.0,558.75,796.5,0.0,25.0,120450.00000000001,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
bairro,areal,5,1,556.0,556.0,556.0,0.0,20.0,111617.00000000001,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
bairro,ilhota,56,9,500.0,350.0,590.0,0.0,16.071428571428573,100375.00000000001,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
bairro,sertaozinho,21,6,500.0,401.75,1363.4375,0.0,28.57142857142857,100375.00000000001,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
bairro,sertaodotrombudo,22,3,390.0,380.0,695.0,2.265372168284796,13.636363636363635,78292.5,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
bairro,altosaobento,62,5,280.0,199.0,400.0,0.0,8.064516129032258,56210.00000000001,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
bairro,jardimpraiamar,5,1,200.0,200.0,200.0,0.0,20.0,40150.0,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
bairro,leopoldozarling,18,1,200.0,200.0,200.0,0.0,5.555555555555555,40150.0,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
bairro,varzea,43,3,185.0,167.0,842.5,0.0,6.976744186046512,37138.75,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
bairro,lameiro,1,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",30,amostra_completa
tipo_anuncio,apartamento,3710,870,550.0,400.0,750.0,0.0,23.450134770889488,110412.50000000001,ranqueavel,1,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
tipo_anuncio,casa,443,60,500.0,349.25,825.0,0.0,13.544018058690746,100375.00000000001,ranqueavel,2,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
tipo_anuncio,outros,288,9,230.0,179.0,300.0,0.0,3.125,46172.50000000001,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
numero_quartos,4+,432,81,1000.0,800.0,1500.0,0.0,18.75,200750.00000000003,ranqueavel,1,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
numero_quartos,3,1922,384,650.0,500.0,820.5,0.0,19.979188345473464,130487.50000000001,ranqueavel,2,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
numero_quartos,2,1482,336,450.0,350.0,590.0,0.0,22.672064777327936,90337.50000000001,ranqueavel,3,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
numero_quartos,1,549,130,400.0,352.5,514.25,0.0,23.67941712204007,80300.0,ranqueavel,4,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
numero_quartos,0 (studio),56,8,435.0,325.6,542.5,0.0,14.285714285714285,87326.25,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
capacidade_hospedes,7+,2000,388,700.0,500.0,900.0,0.0,19.400000000000002,140525.0,ranqueavel,1,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
capacidade_hospedes,5–6,1595,370,513.5,391.5,672.25,0.0,23.197492163009404,103085.12500000001,ranqueavel,2,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
capacidade_hospedes,3–4,581,127,479.0,350.0,557.0,0.0,21.858864027538726,96159.25000000001,ranqueavel,3,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
capacidade_hospedes,1–2,265,54,377.25,300.0,427.0,0.0,20.37735849056604,75732.9375,ranqueavel,4,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,apartamento | 4+ quarto(s) | 7+ hóspede(s),363,66,900.0,799.55,1500.0,0.0,18.181818181818183,180675.00000000003,ranqueavel,1,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,apartamento | 3 quarto(s) | 5–6 hóspede(s),518,114,659.625,500.0,817.75,0.0,22.00772200772201,132419.71875,ranqueavel,2,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,apartamento | 3 quarto(s) | 7+ hóspede(s),1228,258,650.0,500.0,844.6875,0.0,21.009771986970684,130487.50000000001,ranqueavel,3,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,apartamento | 2 quarto(s) | 3–4 hóspede(s),261,50,500.0,350.0,593.0,0.0,19.157088122605366,100375.00000000001,ranqueavel,4,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,apartamento | 1 quarto(s) | 3–4 hóspede(s),158,65,480.0,372.0,524.3333,1.3752455795677854,41.139240506329116,96360.00000000001,ranqueavel,5,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,apartamento | 2 quarto(s) | 7+ hóspede(s),143,30,467.08333,326.25,560.75,0.0,20.97902097902098,93766.97849750001,ranqueavel,6,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,apartamento | 2 quarto(s) | 5–6 hóspede(s),907,240,450.0,357.5,595.75,0.0,26.460859977949287,90337.50000000001,ranqueavel,7,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,apartamento | 1 quarto(s) | 1–2 hóspede(s),53,34,385.0,372.0,444.25,4.420319264069262,64.15094339622641,77288.75,ranqueavel,8,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,casa | 4+ quarto(s) | 7+ hóspede(s),61,15,1100.0,973.0,1575.625,0.0,24.59016393442623,220825.00000000003,exploratorio,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,casa | 3 quarto(s) | 7+ hóspede(s),121,10,500.0,460.0,700.0,0.0,8.264462809917356,100375.00000000001,exploratorio,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,casa | 1 quarto(s) | 1–2 hóspede(s),40,12,370.5,275.0,439.0,0.0,30.0,74377.875,exploratorio,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,casa | 1 quarto(s) | 5–6 hóspede(s),12,1,793.0,793.0,793.0,0.0,8.333333333333332,159194.75,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,apartamento | 1 quarto(s) | 5–6 hóspede(s),15,5,588.16665,400.0,662.875,-1.9422968131246443,33.33333333333333,118074.45498750001,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,apartamento | 0 (studio) quarto(s) | 7+ hóspede(s),12,2,490.4,410.6,570.2,0.0,16.666666666666664,98447.8,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,casa | 3 quarto(s) | 5–6 hóspede(s),24,2,490.0,435.0,545.0,2.083333333333337,8.333333333333332,98367.50000000001,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,apartamento | 0 (studio) quarto(s) | 3–4 hóspede(s),10,4,435.0,362.5,505.0,-0.16393442622950616,40.0,87326.25,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,casa | 2 quarto(s) | 7+ hóspede(s),37,7,406.0,355.5,473.0,0.0,18.91891891891892,81504.5,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,apartamento | 0 (studio) quarto(s) | 5–6 hóspede(s),13,2,369.0,283.5,454.5,0.0,15.384615384615385,74076.75,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,outros | 1 quarto(s) | 3–4 hóspede(s),62,1,330.0,330.0,330.0,0.0,1.6129032258064515,66247.5,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,casa | 2 quarto(s) | 3–4 hóspede(s),31,3,299.0,299.0,299.5,0.0,9.67741935483871,60024.25000000001,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,casa | 2 quarto(s) | 5–6 hóspede(s),65,6,275.0,250.0,450.0,0.0,9.230769230769232,55206.25000000001,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,outros | 1 quarto(s) | 1–2 hóspede(s),147,8,205.0,176.75,262.5,0.0,5.442176870748299,41153.75,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,casa | 1 quarto(s) | 3–4 hóspede(s),34,4,197.5,192.5,350.0,0.0,11.76470588235294,39648.125,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,apartamento | 0 (studio) quarto(s) | 1–2 hóspede(s),3,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,apartamento | 1 quarto(s) | 7+ hóspede(s),7,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,apartamento | 2 quarto(s) | 1–2 hóspede(s),1,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,apartamento | 3 quarto(s) | 1–2 hóspede(s),2,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,apartamento | 3 quarto(s) | 3–4 hóspede(s),11,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,apartamento | 4+ quarto(s) | 1–2 hóspede(s),1,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,apartamento | 4+ quarto(s) | 5–6 hóspede(s),4,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,casa | 0 (studio) quarto(s) | 1–2 hóspede(s),3,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,casa | 0 (studio) quarto(s) | 3–4 hóspede(s),1,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,casa | 0 (studio) quarto(s) | 5–6 hóspede(s),2,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,casa | 0 (studio) quarto(s) | 7+ hóspede(s),4,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,casa | 1 quarto(s) | 7+ hóspede(s),4,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,casa | 2 quarto(s) | 1–2 hóspede(s),2,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,casa | 3 quarto(s) | 3–4 hóspede(s),2,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,outros | 0 (studio) quarto(s) | 1–2 hóspede(s),5,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,outros | 0 (studio) quarto(s) | 3–4 hóspede(s),2,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,outros | 0 (studio) quarto(s) | 7+ hóspede(s),1,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,outros | 1 quarto(s) | 5–6 hóspede(s),14,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,outros | 1 quarto(s) | 7+ hóspede(s),3,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,outros | 2 quarto(s) | 1–2 hóspede(s),6,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,outros | 2 quarto(s) | 3–4 hóspede(s),8,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
perfil_combinado,outros | 2 quarto(s) | 5–6 hóspede(s),17,0,,,,,0.0,,nao_ranqueavel,,2025-01-07 a 2025-04-20,R$ por noite anunciada,"Airbnb, preços anunciados; capturas de 2025-01-06 a 2025-01-20",14,diagnostico_p1_p99
