segmento,rotulo,corte_datas,tratamento_extremos,metrica_diaria,metrica_compra,cenario_ocupacao,ocupacao_assumida,anuncios_airbnb,anuncios_vivareal,diaria_usada,preco_compra_usado,retorno_bruto_indicativo_percentual,comparavel_ranqueavel,ranking_no_cenario
centro_studio,Centro | studio,7,completa,p25,p25,conservador,0.4,0,0,,,,False,
centro_1q,Centro | 1 quarto,14,diagnostico_p1_p99,p25,p25,base,0.55,78,22,376.25,652500.0,11.575814176245212,True,1
centro_1q,Centro | 1 quarto,14,diagnostico_p1_p99,p25,p25,otimista,0.7,78,22,376.25,652500.0,14.732854406130269,True,1
centro_1q,Centro | 1 quarto,14,diagnostico_p1_p99,p25,mediana,conservador,0.4,78,22,376.25,890000.0,6.172191011235955,True,3
centro_1q,Centro | 1 quarto,14,diagnostico_p1_p99,p25,mediana,base,0.55,78,22,376.25,890000.0,8.486762640449438,True,3
centro_1q,Centro | 1 quarto,14,diagnostico_p1_p99,p25,mediana,otimista,0.7,78,22,376.25,890000.0,10.80133426966292,True,3
centro_1q,Centro | 1 quarto,14,diagnostico_p1_p99,p25,p75,conservador,0.4,78,22,376.25,980000.0,5.605357142857144,True,1
centro_1q,Centro | 1 quarto,14,diagnostico_p1_p99,p25,p75,base,0.55,78,22,376.25,980000.0,7.707366071428572,True,1
centro_1q,Centro | 1 quarto,14,diagnostico_p1_p99,p25,p75,otimista,0.7,78,22,376.25,980000.0,9.809375,True,1
centro_1q,Centro | 1 quarto,14,diagnostico_p1_p99,mediana,p25,conservador,0.4,78,22,445.0,652500.0,9.957088122605363,True,1
centro_1q,Centro | 1 quarto,14,diagnostico_p1_p99,mediana,p25,base,0.55,78,22,445.0,652500.0,13.690996168582375,True,1
centro_1q,Centro | 1 quarto,14,diagnostico_p1_p99,mediana,p25,otimista,0.7,78,22,445.0,652500.0,17.424904214559387,True,1
centro_1q,Centro | 1 quarto,14,diagnostico_p1_p99,mediana,mediana,conservador,0.4,78,22,445.0,890000.0,7.3,True,4
centro_1q,Centro | 1 quarto,14,diagnostico_p1_p99,mediana,mediana,base,0.55,78,22,445.0,890000.0,10.037500000000001,True,4
centro_1q,Centro | 1 quarto,14,diagnostico_p1_p99,mediana,mediana,otimista,0.7,78,22,445.0,890000.0,12.775,True,4
centro_1q,Centro | 1 quarto,14,diagnostico_p1_p99,mediana,p75,conservador,0.4,78,22,445.0,980000.0,6.6295918367346935,True,1
centro_1q,Centro | 1 quarto,14,diagnostico_p1_p99,mediana,p75,base,0.55,78,22,445.0,980000.0,9.115688775510204,True,1
centro_1q,Centro | 1 quarto,14,diagnostico_p1_p99,mediana,p75,otimista,0.7,78,22,445.0,980000.0,11.601785714285715,True,1
centro_1q,Centro | 1 quarto,14,diagnostico_p1_p99,p75,p25,conservador,0.4,78,22,523.999975,652500.0,11.724750398467433,True,2
centro_1q,Centro | 1 quarto,14,diagnostico_p1_p99,p75,p25,base,0.55,78,22,523.999975,652500.0,16.12153179789272,True,2
centro_1q,Centro | 1 quarto,14,diagnostico_p1_p99,p75,p25,otimista,0.7,78,22,523.999975,652500.0,20.518313197318005,True,2
centro_1q,Centro | 1 quarto,14,diagnostico_p1_p99,p75,mediana,conservador,0.4,78,22,523.999975,890000.0,8.595954646067415,True,4
centro_1q,Centro | 1 quarto,14,diagnostico_p1_p99,p75,mediana,base,0.55,78,22,523.999975,890000.0,11.819437638342697,True,4
centro_1q,Centro | 1 quarto,14,diagnostico_p1_p99,p75,mediana,otimista,0.7,78,22,523.999975,890000.0,15.042920630617976,True,4
centro_1q,Centro | 1 quarto,14,diagnostico_p1_p99,p75,p75,conservador,0.4,78,22,523.999975,980000.0,7.806530239795919,True,2
centro_1q,Centro | 1 quarto,14,diagnostico_p1_p99,p75,p75,base,0.55,78,22,523.999975,980000.0,10.733979079719386,True,2
centro_1q,Centro | 1 quarto,14,diagnostico_p1_p99,p75,p75,otimista,0.7,78,22,523.999975,980000.0,13.661427919642858,True,2
meiapraia_studio,Meia Praia | studio,14,diagnostico_p1_p99,p25,p25,conservador,0.4,8,0,325.6,,,False,
meiapraia_studio,Meia Praia | studio,14,diagnostico_p1_p99,p25,p25,base,0.55,8,0,325.6,,,False,
meiapraia_studio,Meia Praia | studio,14,diagnostico_p1_p99,p25,p25,otimista,0.7,8,0,325.6,,,False,
meiapraia_studio,Meia Praia | studio,14,diagnostico_p1_p99,p25,mediana,conservador,0.4,8,0,325.6,,,False,
meiapraia_studio,Meia Praia | studio,14,diagnostico_p1_p99,p25,mediana,base,0.55,8,0,325.6,,,False,
meiapraia_studio,Meia Praia | studio,14,diagnostico_p1_p99,p25,mediana,otimista,0.7,8,0,325.6,,,False,
meiapraia_studio,Meia Praia | studio,14,diagnostico_p1_p99,p25,p75,conservador,0.4,8,0,325.6,,,False,
meiapraia_studio,Meia Praia | studio,14,diagnostico_p1_p99,p25,p75,base,0.55,8,0,325.6,,,False,
meiapraia_studio,Meia Praia | studio,14,diagnostico_p1_p99,p25,p75,otimista,0.7,8,0,325.6,,,False,
meiapraia_studio,Meia Praia | studio,14,diagnostico_p1_p99,mediana,p25,conservador,0.4,8,0,435.0,,,False,
meiapraia_studio,Meia Praia | studio,14,diagnostico_p1_p99,mediana,p25,base,0.55,8,0,435.0,,,False,
meiapraia_studio,Meia Praia | studio,14,diagnostico_p1_p99,mediana,p25,otimista,0.7,8,0,435.0,,,False,
meiapraia_studio,Meia Praia | studio,14,diagnostico_p1_p99,mediana,mediana,conservador,0.4,8,0,435.0,,,False,
meiapraia_studio,Meia Praia | studio,14,diagnostico_p1_p99,mediana,mediana,base,0.55,8,0,435.0,,,False,
meiapraia_studio,Meia Praia | studio,14,diagnostico_p1_p99,mediana,mediana,otimista,0.7,8,0,435.0,,,False,
meiapraia_studio,Meia Praia | studio,14,diagnostico_p1_p99,mediana,p75,conservador,0.4,8,0,435.0,,,False,
meiapraia_studio,Meia Praia | studio,14,diagnostico_p1_p99,mediana,p75,base,0.55,8,0,435.0,,,False,
meiapraia_studio,Meia Praia | studio,14,diagnostico_p1_p99,mediana,p75,otimista,0.7,8,0,435.0,,,False,
meiapraia_studio,Meia Praia | studio,14,diagnostico_p1_p99,p75,p25,conservador,0.4,8,0,542.5,,,False,
meiapraia_studio,Meia Praia | studio,14,diagnostico_p1_p99,p75,p25,base,0.55,8,0,542.5,,,False,
meiapraia_studio,Meia Praia | studio,14,diagnostico_p1_p99,p75,p25,otimista,0.7,8,0,542.5,,,False,
meiapraia_studio,Meia Praia | studio,14,diagnostico_p1_p99,p75,mediana,conservador,0.4,8,0,542.5,,,False,
meiapraia_studio,Meia Praia | studio,14,diagnostico_p1_p99,p75,mediana,base,0.55,8,0,542.5,,,False,
meiapraia_studio,Meia Praia | studio,14,diagnostico_p1_p99,p75,mediana,otimista,0.7,8,0,542.5,,,False,
meiapraia_studio,Meia Praia | studio,14,diagnostico_p1_p99,p75,p75,conservador,0.4,8,0,542.5,,,False,
meiapraia_studio,Meia Praia | studio,14,diagnostico_p1_p99,p75,p75,base,0.55,8,0,542.5,,,False,
meiapraia_studio,Meia Praia | studio,14,diagnostico_p1_p99,p75,p75,otimista,0.7,8,0,542.5,,,False,
meiapraia_1q,Meia Praia | 1 quarto,14,diagnostico_p1_p99,p25,p25,conservador,0.4,20,58,373.5,757000.0,7.203566710700132,True,3
meiapraia_1q,Meia Praia | 1 quarto,14,diagnostico_p1_p99,p25,p25,base,0.55,20,58,373.5,757000.0,9.90490422721268,True,3
meiapraia_1q,Meia Praia | 1 quarto,14,diagnostico_p1_p99,p25,p25,otimista,0.7,20,58,373.5,757000.0,12.60624174372523,True,3
meiapraia_1q,Meia Praia | 1 quarto,14,diagnostico_p1_p99,p25,mediana,conservador,0.4,20,58,373.5,877500.0,6.214358974358975,True,2
meiapraia_1q,Meia Praia | 1 quarto,14,diagnostico_p1_p99,p25,mediana,base,0.55,20,58,373.5,877500.0,8.54474358974359,True,2
meiapraia_1q,Meia Praia | 1 quarto,14,diagnostico_p1_p99,p25,mediana,otimista,0.7,20,58,373.5,877500.0,10.875128205128206,True,2
meiapraia_1q,Meia Praia | 1 quarto,14,diagnostico_p1_p99,p25,p75,conservador,0.4,20,58,373.5,1003755.25,5.432698857614941,True,2
meiapraia_1q,Meia Praia | 1 quarto,14,diagnostico_p1_p99,p25,p75,base,0.55,20,58,373.5,1003755.25,7.469960929220544,True,2
meiapraia_1q,Meia Praia | 1 quarto,14,diagnostico_p1_p99,p25,p75,otimista,0.7,20,58,373.5,1003755.25,9.507223000826148,True,2
meiapraia_1q,Meia Praia | 1 quarto,14,diagnostico_p1_p99,mediana,p25,conservador,0.4,20,58,441.0,757000.0,8.505416116248348,True,4
meiapraia_1q,Meia Praia | 1 quarto,14,diagnostico_p1_p99,mediana,p25,base,0.55,20,58,441.0,757000.0,11.69494715984148,True,4
meiapraia_1q,Meia Praia | 1 quarto,14,diagnostico_p1_p99,mediana,p25,otimista,0.7,20,58,441.0,757000.0,14.88447820343461,True,4
meiapraia_1q,Meia Praia | 1 quarto,14,diagnostico_p1_p99,mediana,mediana,conservador,0.4,20,58,441.0,877500.0,7.337435897435897,True,3
meiapraia_1q,Meia Praia | 1 quarto,14,diagnostico_p1_p99,mediana,mediana,base,0.55,20,58,441.0,877500.0,10.08897435897436,True,3
meiapraia_1q,Meia Praia | 1 quarto,14,diagnostico_p1_p99,mediana,mediana,otimista,0.7,20,58,441.0,877500.0,12.84051282051282,True,3
meiapraia_1q,Meia Praia | 1 quarto,14,diagnostico_p1_p99,mediana,p75,conservador,0.4,20,58,441.0,1003755.25,6.414511904171858,True,3
meiapraia_1q,Meia Praia | 1 quarto,14,diagnostico_p1_p99,mediana,p75,base,0.55,20,58,441.0,1003755.25,8.819953868236306,True,3
meiapraia_1q,Meia Praia | 1 quarto,14,diagnostico_p1_p99,mediana,p75,otimista,0.7,20,58,441.0,1003755.25,11.225395832300752,True,3
meiapraia_1q,Meia Praia | 1 quarto,14,diagnostico_p1_p99,p75,p25,conservador,0.4,20,58,523.25,757000.0,10.091743725231176,True,4
meiapraia_1q,Meia Praia | 1 quarto,14,diagnostico_p1_p99,p75,p25,base,0.55,20,58,523.25,757000.0,13.87614762219287,True,4
meiapraia_1q,Meia Praia | 1 quarto,14,diagnostico_p1_p99,p75,p25,otimista,0.7,20,58,523.25,757000.0,17.66055151915456,True,4
meiapraia_1q,Meia Praia | 1 quarto,14,diagnostico_p1_p99,p75,mediana,conservador,0.4,20,58,523.25,877500.0,8.705925925925925,True,3
meiapraia_1q,Meia Praia | 1 quarto,14,diagnostico_p1_p99,p75,mediana,base,0.55,20,58,523.25,877500.0,11.97064814814815,True,3
meiapraia_1q,Meia Praia | 1 quarto,14,diagnostico_p1_p99,p75,mediana,otimista,0.7,20,58,523.25,877500.0,15.235370370370372,True,3
meiapraia_1q,Meia Praia | 1 quarto,14,diagnostico_p1_p99,p75,p75,conservador,0.4,20,58,523.25,1003755.25,7.610869283124547,True,3
meiapraia_1q,Meia Praia | 1 quarto,14,diagnostico_p1_p99,p75,p75,base,0.55,20,58,523.25,1003755.25,10.464945264296253,True,3
meiapraia_1q,Meia Praia | 1 quarto,14,diagnostico_p1_p99,p75,p75,otimista,0.7,20,58,523.25,1003755.25,13.319021245467958,True,3
morretes_1q,Morretes | 1 quarto,14,diagnostico_p1_p99,p25,p25,conservador,0.4,2,50,251.25,446750.0,8.210968102965865,False,
morretes_1q,Morretes | 1 quarto,14,diagnostico_p1_p99,p25,p25,base,0.55,2,50,251.25,446750.0,11.290081141578066,False,
morretes_1q,Morretes | 1 quarto,14,diagnostico_p1_p99,p25,p25,otimista,0.7,2,50,251.25,446750.0,14.369194180190261,False,
morretes_1q,Morretes | 1 quarto,14,diagnostico_p1_p99,p25,mediana,conservador,0.4,2,50,251.25,624500.0,5.873899119295436,False,
morretes_1q,Morretes | 1 quarto,14,diagnostico_p1_p99,p25,mediana,base,0.55,2,50,251.25,624500.0,8.076611289031225,False,
morretes_1q,Morretes | 1 quarto,14,diagnostico_p1_p99,p25,mediana,otimista,0.7,2,50,251.25,624500.0,10.279323458767012,False,
morretes_1q,Morretes | 1 quarto,14,diagnostico_p1_p99,p25,p75,conservador,0.4,2,50,251.25,750000.0,4.891,False,
morretes_1q,Morretes | 1 quarto,14,diagnostico_p1_p99,p25,p75,base,0.55,2,50,251.25,750000.0,6.725125000000001,False,
morretes_1q,Morretes | 1 quarto,14,diagnostico_p1_p99,p25,p75,otimista,0.7,2,50,251.25,750000.0,8.559249999999999,False,
morretes_1q,Morretes | 1 quarto,14,diagnostico_p1_p99,mediana,p25,conservador,0.4,2,50,327.5,446750.0,10.702853945159486,False,
morretes_1q,Morretes | 1 quarto,14,diagnostico_p1_p99,mediana,p25,base,0.55,2,50,327.5,446750.0,14.716424174594293,False,
morretes_1q,Morretes | 1 quarto,14,diagnostico_p1_p99,mediana,p25,otimista,0.7,2,50,327.5,446750.0,18.7299944040291,False,
morretes_1q,Morretes | 1 quarto,14,diagnostico_p1_p99,mediana,mediana,conservador,0.4,2,50,327.5,624500.0,7.656525220176142,False,
morretes_1q,Morretes | 1 quarto,14,diagnostico_p1_p99,mediana,mediana,base,0.55,2,50,327.5,624500.0,10.527722177742193,False,
morretes_1q,Morretes | 1 quarto,14,diagnostico_p1_p99,mediana,mediana,otimista,0.7,2,50,327.5,624500.0,13.398919135308246,False,
morretes_1q,Morretes | 1 quarto,14,diagnostico_p1_p99,mediana,p75,conservador,0.4,2,50,327.5,750000.0,6.375333333333333,False,
morretes_1q,Morretes | 1 quarto,14,diagnostico_p1_p99,mediana,p75,base,0.55,2,50,327.5,750000.0,8.766083333333333,False,
morretes_1q,Morretes | 1 quarto,14,diagnostico_p1_p99,mediana,p75,otimista,0.7,2,50,327.5,750000.0,11.156833333333333,False,
morretes_1q,Morretes | 1 quarto,14,diagnostico_p1_p99,p75,p25,conservador,0.4,2,50,403.75,446750.0,13.194739787353104,False,
morretes_1q,Morretes | 1 quarto,14,diagnostico_p1_p99,p75,p25,base,0.55,2,50,403.75,446750.0,18.14276720761052,False,
morretes_1q,Morretes | 1 quarto,14,diagnostico_p1_p99,p75,p25,otimista,0.7,2,50,403.75,446750.0,23.090794627867936,False,
morretes_1q,Morretes | 1 quarto,14,diagnostico_p1_p99,p75,mediana,conservador,0.4,2,50,403.75,624500.0,9.439151321056844,False,
morretes_1q,Morretes | 1 quarto,14,diagnostico_p1_p99,p75,mediana,base,0.55,2,50,403.75,624500.0,12.978833066453163,False,
morretes_1q,Morretes | 1 quarto,14,diagnostico_p1_p99,p75,mediana,otimista,0.7,2,50,403.75,624500.0,16.51851481184948,False,
morretes_1q,Morretes | 1 quarto,14,diagnostico_p1_p99,p75,p75,conservador,0.4,2,50,403.75,750000.0,7.859666666666667,False,
morretes_1q,Morretes | 1 quarto,14,diagnostico_p1_p99,p75,p75,base,0.55,2,50,403.75,750000.0,10.807041666666667,False,
morretes_1q,Morretes | 1 quarto,14,diagnostico_p1_p99,p75,p75,otimista,0.7,2,50,403.75,750000.0,13.754416666666666,False,
outros_compactos,Outros bairros | studio/1 quarto,14,diagnostico_p1_p99,p25,p25,conservador,0.4,34,141,330.2,600000.0,8.034866666666668,True,2
outros_compactos,Outros bairros | studio/1 quarto,14,diagnostico_p1_p99,p25,p25,base,0.55,34,141,330.2,600000.0,11.047941666666668,True,2
outros_compactos,Outros bairros | studio/1 quarto,14,diagnostico_p1_p99,p25,p25,otimista,0.7,34,141,330.2,600000.0,14.061016666666665,True,2
outros_compactos,Outros bairros | studio/1 quarto,14,diagnostico_p1_p99,p25,mediana,conservador,0.4,34,141,330.2,750000.0,6.427893333333334,True,1
outros_compactos,Outros bairros | studio/1 quarto,14,diagnostico_p1_p99,p25,mediana,base,0.55,34,141,330.2,750000.0,8.838353333333334,True,1
outros_compactos,Outros bairros | studio/1 quarto,14,diagnostico_p1_p99,p25,mediana,otimista,0.7,34,141,330.2,750000.0,11.248813333333333,True,1
outros_compactos,Outros bairros | studio/1 quarto,14,diagnostico_p1_p99,p25,p75,conservador,0.4,34,141,330.2,890000.0,5.416764044943821,True,3
outros_compactos,Outros bairros | studio/1 quarto,14,diagnostico_p1_p99,p25,p75,base,0.55,34,141,330.2,890000.0,7.4480505617977535,True,3
outros_compactos,Outros bairros | studio/1 quarto,14,diagnostico_p1_p99,p25,p75,otimista,0.7,34,141,330.2,890000.0,9.479337078651684,True,3
outros_compactos,Outros bairros | studio/1 quarto,14,diagnostico_p1_p99,mediana,p25,conservador,0.4,34,141,400.0,600000.0,9.733333333333333,True,2
outros_compactos,Outros bairros | studio/1 quarto,14,diagnostico_p1_p99,mediana,p25,base,0.55,34,141,400.0,600000.0,13.383333333333333,True,2
outros_compactos,Outros bairros | studio/1 quarto,14,diagnostico_p1_p99,mediana,p25,otimista,0.7,34,141,400.0,600000.0,17.033333333333335,True,2
outros_compactos,Outros bairros | studio/1 quarto,14,diagnostico_p1_p99,mediana,mediana,conservador,0.4,34,141,400.0,750000.0,7.786666666666667,True,1
outros_compactos,Outros bairros | studio/1 quarto,14,diagnostico_p1_p99,mediana,mediana,base,0.55,34,141,400.0,750000.0,10.706666666666667,True,1
outros_compactos,Outros bairros | studio/1 quarto,14,diagnostico_p1_p99,mediana,mediana,otimista,0.7,34,141,400.0,750000.0,13.626666666666667,True,1
outros_compactos,Outros bairros | studio/1 quarto,14,diagnostico_p1_p99,mediana,p75,conservador,0.4,34,141,400.0,890000.0,6.561797752808989,True,2
outros_compactos,Outros bairros | studio/1 quarto,14,diagnostico_p1_p99,mediana,p75,base,0.55,34,141,400.0,890000.0,9.022471910112358,True,2
outros_compactos,Outros bairros | studio/1 quarto,14,diagnostico_p1_p99,mediana,p75,otimista,0.7,34,141,400.0,890000.0,11.483146067415731,True,2
outros_compactos,Outros bairros | studio/1 quarto,14,diagnostico_p1_p99,p75,p25,conservador,0.4,34,141,512.0,600000.0,12.458666666666666,True,1
outros_compactos,Outros bairros | studio/1 quarto,14,diagnostico_p1_p99,p75,p25,base,0.55,34,141,512.0,600000.0,17.13066666666667,True,1
outros_compactos,Outros bairros | studio/1 quarto,14,diagnostico_p1_p99,p75,p25,otimista,0.7,34,141,512.0,600000.0,21.802666666666664,True,1
outros_compactos,Outros bairros | studio/1 quarto,14,diagnostico_p1_p99,p75,mediana,conservador,0.4,34,141,512.0,750000.0,9.966933333333333,True,1
outros_compactos,Outros bairros | studio/1 quarto,14,diagnostico_p1_p99,p75,mediana,base,0.55,34,141,512.0,750000.0,13.704533333333336,True,1
outros_compactos,Outros bairros | studio/1 quarto,14,diagnostico_p1_p99,p75,mediana,otimista,0.7,34,141,512.0,750000.0,17.44213333333333,True,1
outros_compactos,Outros bairros | studio/1 quarto,14,diagnostico_p1_p99,p75,p75,conservador,0.4,34,141,512.0,890000.0,8.399101123595505,True,1
outros_compactos,Outros bairros | studio/1 quarto,14,diagnostico_p1_p99,p75,p75,base,0.55,34,141,512.0,890000.0,11.548764044943823,True,1
outros_compactos,Outros bairros | studio/1 quarto,14,diagnostico_p1_p99,p75,p75,otimista,0.7,34,141,512.0,890000.0,14.698426966292132,True,1
centro_2q,Centro | 2 quartos,14,diagnostico_p1_p99,p25,p25,conservador,0.4,63,89,384.5,889000.0,6.314623172103487,True,4
centro_2q,Centro | 2 quartos,14,diagnostico_p1_p99,p25,p25,base,0.55,63,89,384.5,889000.0,8.682606861642295,True,4
centro_2q,Centro | 2 quartos,14,diagnostico_p1_p99,p25,p25,otimista,0.7,63,89,384.5,889000.0,11.050590551181102,True,4
centro_2q,Centro | 2 quartos,14,diagnostico_p1_p99,p25,mediana,conservador,0.4,63,89,384.5,1150000.0,4.8814782608695655,True,4
centro_2q,Centro | 2 quartos,14,diagnostico_p1_p99,p25,mediana,base,0.55,63,89,384.5,1150000.0,6.712032608695652,True,4
centro_2q,Centro | 2 quartos,14,diagnostico_p1_p99,p25,mediana,otimista,0.7,63,89,384.5,1150000.0,8.542586956521738,True,4
centro_2q,Centro | 2 quartos,14,diagnostico_p1_p99,p25,p75,conservador,0.4,63,89,384.5,1550000.0,3.621741935483871,True,4
centro_2q,Centro | 2 quartos,14,diagnostico_p1_p99,p25,p75,base,0.55,63,89,384.5,1550000.0,4.979895161290323,True,4
centro_2q,Centro | 2 quartos,14,diagnostico_p1_p99,p25,p75,otimista,0.7,63,89,384.5,1550000.0,6.338048387096775,True,4
centro_2q,Centro | 2 quartos,14,diagnostico_p1_p99,mediana,p25,conservador,0.4,63,89,580.0,889000.0,9.525309336332958,True,3
centro_2q,Centro | 2 quartos,14,diagnostico_p1_p99,mediana,p25,base,0.55,63,89,580.0,889000.0,13.09730033745782,True,3
centro_2q,Centro | 2 quartos,14,diagnostico_p1_p99,mediana,p25,otimista,0.7,63,89,580.0,889000.0,16.669291338582678,True,3
centro_2q,Centro | 2 quartos,14,diagnostico_p1_p99,mediana,mediana,conservador,0.4,63,89,580.0,1150000.0,7.363478260869565,True,2
centro_2q,Centro | 2 quartos,14,diagnostico_p1_p99,mediana,mediana,base,0.55,63,89,580.0,1150000.0,10.124782608695654,True,2
centro_2q,Centro | 2 quartos,14,diagnostico_p1_p99,mediana,mediana,otimista,0.7,63,89,580.0,1150000.0,12.886086956521739,True,2
centro_2q,Centro | 2 quartos,14,diagnostico_p1_p99,mediana,p75,conservador,0.4,63,89,580.0,1550000.0,5.4632258064516135,True,4
centro_2q,Centro | 2 quartos,14,diagnostico_p1_p99,mediana,p75,base,0.55,63,89,580.0,1550000.0,7.511935483870968,True,4
centro_2q,Centro | 2 quartos,14,diagnostico_p1_p99,mediana,p75,otimista,0.7,63,89,580.0,1550000.0,9.560645161290322,True,4
centro_2q,Centro | 2 quartos,14,diagnostico_p1_p99,p75,p25,conservador,0.4,63,89,710.9166749999999,889000.0,11.675346968503938,True,3
centro_2q,Centro | 2 quartos,14,diagnostico_p1_p99,p75,p25,base,0.55,63,89,710.9166749999999,889000.0,16.053602081692915,True,3
centro_2q,Centro | 2 quartos,14,diagnostico_p1_p99,p75,p25,otimista,0.7,63,89,710.9166749999999,889000.0,20.43185719488189,True,3
centro_2q,Centro | 2 quartos,14,diagnostico_p1_p99,p75,mediana,conservador,0.4,63,89,710.9166749999999,1150000.0,9.025550830434783,True,2
centro_2q,Centro | 2 quartos,14,diagnostico_p1_p99,p75,mediana,base,0.55,63,89,710.9166749999999,1150000.0,12.410132391847826,True,2
centro_2q,Centro | 2 quartos,14,diagnostico_p1_p99,p75,mediana,otimista,0.7,63,89,710.9166749999999,1150000.0,15.79471395326087,True,2
centro_2q,Centro | 2 quartos,14,diagnostico_p1_p99,p75,p75,conservador,0.4,63,89,710.9166749999999,1550000.0,6.696376422580645,True,4
centro_2q,Centro | 2 quartos,14,diagnostico_p1_p99,p75,p75,base,0.55,63,89,710.9166749999999,1550000.0,9.20751758104839,True,4
centro_2q,Centro | 2 quartos,14,diagnostico_p1_p99,p75,p75,otimista,0.7,63,89,710.9166749999999,1550000.0,11.718658739516128,True,4
centro_3q,Centro | 3 quartos,14,diagnostico_p1_p99,p25,p25,conservador,0.4,42,437,519.25,1750000.0,4.332028571428571,True,6
centro_3q,Centro | 3 quartos,14,diagnostico_p1_p99,p25,p25,base,0.55,42,437,519.25,1750000.0,5.956539285714286,True,6
centro_3q,Centro | 3 quartos,14,diagnostico_p1_p99,p25,p25,otimista,0.7,42,437,519.25,1750000.0,7.58105,True,6
centro_3q,Centro | 3 quartos,14,diagnostico_p1_p99,p25,mediana,conservador,0.4,42,437,519.25,2100000.0,3.6100238095238093,True,5
centro_3q,Centro | 3 quartos,14,diagnostico_p1_p99,p25,mediana,base,0.55,42,437,519.25,2100000.0,4.963782738095239,True,5
centro_3q,Centro | 3 quartos,14,diagnostico_p1_p99,p25,mediana,otimista,0.7,42,437,519.25,2100000.0,6.317541666666666,True,5
centro_3q,Centro | 3 quartos,14,diagnostico_p1_p99,p25,p75,conservador,0.4,42,437,519.25,2790000.0,2.7172222222222224,True,5
centro_3q,Centro | 3 quartos,14,diagnostico_p1_p99,p25,p75,base,0.55,42,437,519.25,2790000.0,3.736180555555556,True,5
centro_3q,Centro | 3 quartos,14,diagnostico_p1_p99,p25,p75,otimista,0.7,42,437,519.25,2790000.0,4.755138888888888,True,5
centro_3q,Centro | 3 quartos,14,diagnostico_p1_p99,mediana,p25,conservador,0.4,42,437,749.5,1750000.0,6.252971428571429,True,5
centro_3q,Centro | 3 quartos,14,diagnostico_p1_p99,mediana,p25,base,0.55,42,437,749.5,1750000.0,8.597835714285715,True,5
centro_3q,Centro | 3 quartos,14,diagnostico_p1_p99,mediana,p25,otimista,0.7,42,437,749.5,1750000.0,10.9427,True,5
centro_3q,Centro | 3 quartos,14,diagnostico_p1_p99,mediana,mediana,conservador,0.4,42,437,749.5,2100000.0,5.210809523809524,True,5
centro_3q,Centro | 3 quartos,14,diagnostico_p1_p99,mediana,mediana,base,0.55,42,437,749.5,2100000.0,7.164863095238096,True,5
centro_3q,Centro | 3 quartos,14,diagnostico_p1_p99,mediana,mediana,otimista,0.7,42,437,749.5,2100000.0,9.118916666666667,True,5
centro_3q,Centro | 3 quartos,14,diagnostico_p1_p99,mediana,p75,conservador,0.4,42,437,749.5,2790000.0,3.922114695340502,True,5
centro_3q,Centro | 3 quartos,14,diagnostico_p1_p99,mediana,p75,base,0.55,42,437,749.5,2790000.0,5.392907706093189,True,5
centro_3q,Centro | 3 quartos,14,diagnostico_p1_p99,mediana,p75,otimista,0.7,42,437,749.5,2790000.0,6.8637007168458775,True,5
centro_3q,Centro | 3 quartos,14,diagnostico_p1_p99,p75,p25,conservador,0.4,42,437,848.75,1750000.0,7.0809999999999995,True,6
centro_3q,Centro | 3 quartos,14,diagnostico_p1_p99,p75,p25,base,0.55,42,437,848.75,1750000.0,9.736375,True,6
centro_3q,Centro | 3 quartos,14,diagnostico_p1_p99,p75,p25,otimista,0.7,42,437,848.75,1750000.0,12.39175,True,6
centro_3q,Centro | 3 quartos,14,diagnostico_p1_p99,p75,mediana,conservador,0.4,42,437,848.75,2100000.0,5.900833333333334,True,6
centro_3q,Centro | 3 quartos,14,diagnostico_p1_p99,p75,mediana,base,0.55,42,437,848.75,2100000.0,8.113645833333333,True,6
centro_3q,Centro | 3 quartos,14,diagnostico_p1_p99,p75,mediana,otimista,0.7,42,437,848.75,2100000.0,10.326458333333335,True,6
centro_3q,Centro | 3 quartos,14,diagnostico_p1_p99,p75,p75,conservador,0.4,42,437,848.75,2790000.0,4.441487455197132,True,5
centro_3q,Centro | 3 quartos,14,diagnostico_p1_p99,p75,p75,base,0.55,42,437,848.75,2790000.0,6.107045250896057,True,5
centro_3q,Centro | 3 quartos,14,diagnostico_p1_p99,p75,p75,otimista,0.7,42,437,848.75,2790000.0,7.772603046594982,True,5
centro_4mais,Centro | 4+ quartos,14,diagnostico_p1_p99,p25,p25,conservador,0.4,5,434,700.0,2800000.0,3.65,False,
centro_4mais,Centro | 4+ quartos,14,diagnostico_p1_p99,p25,p25,base,0.55,5,434,700.0,2800000.0,5.018750000000001,False,
centro_4mais,Centro | 4+ quartos,14,diagnostico_p1_p99,p25,p25,otimista,0.7,5,434,700.0,2800000.0,6.3875,False,
centro_4mais,Centro | 4+ quartos,14,diagnostico_p1_p99,p25,mediana,conservador,0.4,5,434,700.0,3900000.0,2.6205128205128205,False,
centro_4mais,Centro | 4+ quartos,14,diagnostico_p1_p99,p25,mediana,base,0.55,5,434,700.0,3900000.0,3.6032051282051283,False,
centro_4mais,Centro | 4+ quartos,14,diagnostico_p1_p99,p25,mediana,otimista,0.7,5,434,700.0,3900000.0,4.5858974358974365,False,
centro_4mais,Centro | 4+ quartos,14,diagnostico_p1_p99,p25,p75,conservador,0.4,5,434,700.0,6499950.0,1.5723197870752852,False,
