segmento,rotulo,metrica_diaria,metrica_preco,ocupacao_assumida,custo_variavel_assumido,preparacao_assumida,diaria_usada,preco_compra_usado,receita_bruta_anual,custos_variaveis_anuais,custos_fixos_anuais,potencial_liquido_anual,itbi_estimado,cartorio_estimado,preparacao_estimada,investimento_total_estimado,retorno_liquido_estimado_percentual,payback_estimado_anos,ocupacao_equilibrio_percentual
meiapraia_2q,Meia Praia | 2 quartos,mediana,mediana,0.7,0.4,0.08,450.0,1080000.0,114974.99999999999,45990.0,6980.0,62004.999999999985,16200.0,7405.3099999999995,86400.0,1190005.31,5.210480951551383,19.19208628336425,7.082699137493657
meiapraia_2q,Meia Praia | 2 quartos,mediana,p75,0.4,0.2,0.03,450.0,1290000.0,65700.0,13140.0,6980.0,45580.0,19350.0,7896.23,38700.0,1355946.23,3.361490226644164,29.74871061869241,5.312024353120243
meiapraia_2q,Meia Praia | 2 quartos,mediana,p75,0.4,0.2,0.05,450.0,1290000.0,65700.0,13140.0,6980.0,45580.0,19350.0,7896.23,64500.0,1381746.23,3.2987243974604517,30.314748354541464,5.312024353120243
meiapraia_2q,Meia Praia | 2 quartos,mediana,p75,0.4,0.2,0.08,450.0,1290000.0,65700.0,13140.0,6980.0,45580.0,19350.0,7896.23,103200.0,1420446.23,3.208850784869203,31.16380495831505,5.312024353120243
meiapraia_2q,Meia Praia | 2 quartos,mediana,p75,0.4,0.3,0.03,450.0,1290000.0,65700.0,19710.0,6980.0,39010.0,19350.0,7896.23,38700.0,1355946.23,2.8769577389510497,34.75893950269162,6.070884974994565
meiapraia_2q,Meia Praia | 2 quartos,mediana,p75,0.4,0.3,0.05,450.0,1290000.0,65700.0,19710.0,6980.0,39010.0,19350.0,7896.23,64500.0,1381746.23,2.8232391124381793,35.42030838246603,6.070884974994565
meiapraia_2q,Meia Praia | 2 quartos,mediana,p75,0.4,0.3,0.08,450.0,1290000.0,65700.0,19710.0,6980.0,39010.0,19350.0,7896.23,103200.0,1420446.23,2.746320077177437,36.41236170212766,6.070884974994565
meiapraia_2q,Meia Praia | 2 quartos,mediana,p75,0.4,0.4,0.03,450.0,1290000.0,65700.0,26280.0,6980.0,32440.0,19350.0,7896.23,38700.0,1355946.23,2.3924252512579356,41.79858908754624,7.082699137493657
meiapraia_2q,Meia Praia | 2 quartos,mediana,p75,0.4,0.4,0.05,450.0,1290000.0,65700.0,26280.0,6980.0,32440.0,19350.0,7896.23,64500.0,1381746.23,2.347753827415907,42.59390351418003,7.082699137493657
meiapraia_2q,Meia Praia | 2 quartos,mediana,p75,0.4,0.4,0.08,450.0,1290000.0,65700.0,26280.0,6980.0,32440.0,19350.0,7896.23,103200.0,1420446.23,2.2837893694856723,43.786875154130705,7.082699137493657
meiapraia_2q,Meia Praia | 2 quartos,mediana,p75,0.55,0.2,0.03,450.0,1290000.0,90337.50000000001,18067.500000000004,6980.0,65290.000000000015,19350.0,7896.23,38700.0,1355946.23,4.815087689723509,20.76805376014703,5.312024353120243
meiapraia_2q,Meia Praia | 2 quartos,mediana,p75,0.55,0.2,0.05,450.0,1290000.0,90337.50000000001,18067.500000000004,6980.0,65290.000000000015,19350.0,7896.23,64500.0,1381746.23,4.725180252527269,21.163213815285644,5.312024353120243
meiapraia_2q,Meia Praia | 2 quartos,mediana,p75,0.55,0.2,0.08,450.0,1290000.0,90337.50000000001,18067.500000000004,6980.0,65290.000000000015,19350.0,7896.23,103200.0,1420446.23,4.5964429079445,21.75595389799356,5.312024353120243
meiapraia_2q,Meia Praia | 2 quartos,mediana,p75,0.55,0.3,0.03,450.0,1290000.0,90337.50000000001,27101.250000000004,6980.0,56256.250000000015,19350.0,7896.23,38700.0,1355946.23,4.148855519145476,24.10303264081768,6.070884974994565
meiapraia_2q,Meia Praia | 2 quartos,mediana,p75,0.55,0.3,0.05,450.0,1290000.0,90337.50000000001,27101.250000000004,6980.0,56256.250000000015,19350.0,7896.23,64500.0,1381746.23,4.071387985621644,24.561648350183308,6.070884974994565
meiapraia_2q,Meia Praia | 2 quartos,mediana,p75,0.55,0.3,0.08,450.0,1290000.0,90337.50000000001,27101.250000000004,6980.0,56256.250000000015,19350.0,7896.23,103200.0,1420446.23,3.9604631848683223,25.249571914231744,6.070884974994565
meiapraia_2q,Meia Praia | 2 quartos,mediana,p75,0.55,0.4,0.03,450.0,1290000.0,90337.50000000001,36135.00000000001,6980.0,47222.50000000001,19350.0,7896.23,38700.0,1355946.23,3.4826233485674436,28.71398655302027,7.082699137493657
meiapraia_2q,Meia Praia | 2 quartos,mediana,p75,0.55,0.4,0.05,450.0,1290000.0,90337.50000000001,36135.00000000001,6980.0,47222.50000000001,19350.0,7896.23,64500.0,1381746.23,3.4175957187160195,29.260336280374815,7.082699137493657
meiapraia_2q,Meia Praia | 2 quartos,mediana,p75,0.55,0.4,0.08,450.0,1290000.0,90337.50000000001,36135.00000000001,6980.0,47222.50000000001,19350.0,7896.23,103200.0,1420446.23,3.3244834617921444,30.079860871406634,7.082699137493657
meiapraia_2q,Meia Praia | 2 quartos,mediana,p75,0.7,0.2,0.03,450.0,1290000.0,114974.99999999999,22995.0,6980.0,84999.99999999999,19350.0,7896.23,38700.0,1355946.23,6.26868515280285,15.952308588235297,5.312024353120243
meiapraia_2q,Meia Praia | 2 quartos,mediana,p75,0.7,0.2,0.05,450.0,1290000.0,114974.99999999999,22995.0,6980.0,84999.99999999999,19350.0,7896.23,64500.0,1381746.23,6.151636107594083,16.255838000000004,5.312024353120243
meiapraia_2q,Meia Praia | 2 quartos,mediana,p75,0.7,0.2,0.08,450.0,1290000.0,114974.99999999999,22995.0,6980.0,84999.99999999999,19350.0,7896.23,103200.0,1420446.23,5.984035031019793,16.71113211764706,5.312024353120243
meiapraia_2q,Meia Praia | 2 quartos,mediana,p75,0.7,0.3,0.03,450.0,1290000.0,114974.99999999999,34492.49999999999,6980.0,73502.5,19350.0,7896.23,38700.0,1355946.23,5.420753299339901,18.44762055712391,6.070884974994565
meiapraia_2q,Meia Praia | 2 quartos,mediana,p75,0.7,0.3,0.05,450.0,1290000.0,114974.99999999999,34492.49999999999,6980.0,73502.5,19350.0,7896.23,64500.0,1381746.23,5.319536858805108,18.798629026223598,6.070884974994565
meiapraia_2q,Meia Praia | 2 quartos,mediana,p75,0.7,0.3,0.08,450.0,1290000.0,114974.99999999999,34492.49999999999,6980.0,73502.5,19350.0,7896.23,103200.0,1420446.23,5.174606292559205,19.325141729873135,6.070884974994565
meiapraia_2q,Meia Praia | 2 quartos,mediana,p75,0.7,0.4,0.03,450.0,1290000.0,114974.99999999999,45990.0,6980.0,62004.999999999985,19350.0,7896.23,38700.0,1355946.23,4.57282144587695,21.86833690831385,7.082699137493657
meiapraia_2q,Meia Praia | 2 quartos,mediana,p75,0.7,0.4,0.05,450.0,1290000.0,114974.99999999999,45990.0,6980.0,62004.999999999985,19350.0,7896.23,64500.0,1381746.23,4.48743761001613,22.28443238448513,7.082699137493657
meiapraia_2q,Meia Praia | 2 quartos,mediana,p75,0.7,0.4,0.08,450.0,1290000.0,114974.99999999999,45990.0,6980.0,62004.999999999985,19350.0,7896.23,103200.0,1420446.23,4.365177554098615,22.908575598742043,7.082699137493657
meiapraia_2q,Meia Praia | 2 quartos,p75,p25,0.4,0.2,0.03,585.0,912850.0,85410.0,17082.0,6980.0,61348.0,13692.75,6914.39,27385.5,960842.64,6.384812397584687,15.662167307817697,4.086172579323264
meiapraia_2q,Meia Praia | 2 quartos,p75,p25,0.4,0.2,0.05,585.0,912850.0,85410.0,17082.0,6980.0,61348.0,13692.75,6914.39,45642.5,979099.64,6.2657565679423595,15.959764621503554,4.086172579323264
meiapraia_2q,Meia Praia | 2 quartos,p75,p25,0.4,0.2,0.08,585.0,912850.0,85410.0,17082.0,6980.0,61348.0,13692.75,6914.39,73028.0,1006485.14,6.095271312202383,16.40616059203234,4.086172579323264
meiapraia_2q,Meia Praia | 2 quartos,p75,p25,0.4,0.3,0.03,585.0,912850.0,85410.0,25623.0,6980.0,52807.0,13692.75,6914.39,27385.5,960842.64,5.495905135933601,18.195365008426915,4.669911519226588
meiapraia_2q,Meia Praia | 2 quartos,p75,p25,0.4,0.3,0.05,585.0,912850.0,85410.0,25623.0,6980.0,52807.0,13692.75,6914.39,45642.5,979099.64,5.3934245139749,18.541095688071657,4.669911519226588
meiapraia_2q,Meia Praia | 2 quartos,p75,p25,0.4,0.3,0.08,585.0,912850.0,85410.0,25623.0,6980.0,52807.0,13692.75,6914.39,73028.0,1006485.14,5.246674580809012,19.059691707538775,4.669911519226588
meiapraia_2q,Meia Praia | 2 quartos,p75,p25,0.4,0.4,0.03,585.0,912850.0,85410.0,34164.0,6980.0,44266.0,13692.75,6914.39,27385.5,960842.64,4.6069978742825155,21.706109429358875,5.4482301057643525
meiapraia_2q,Meia Praia | 2 quartos,p75,p25,0.4,0.4,0.05,585.0,912850.0,85410.0,34164.0,6980.0,44266.0,13692.75,6914.39,45642.5,979099.64,4.521092460007441,22.118547869696833,5.4482301057643525
meiapraia_2q,Meia Praia | 2 quartos,p75,p25,0.4,0.4,0.08,585.0,912850.0,85410.0,34164.0,6980.0,44266.0,13692.75,6914.39,73028.0,1006485.14,4.398077849415641,22.73720553020377,5.4482301057643525
meiapraia_2q,Meia Praia | 2 quartos,p75,p25,0.55,0.2,0.03,585.0,912850.0,117438.75000000001,23487.750000000004,6980.0,86971.00000000001,13692.75,6914.39,27385.5,960842.64,9.051534182537946,11.047850892826343,4.086172579323264
meiapraia_2q,Meia Praia | 2 quartos,p75,p25,0.55,0.2,0.05,585.0,912850.0,117438.75000000001,23487.750000000004,6980.0,86971.00000000001,13692.75,6914.39,45642.5,979099.64,8.88275272984474,11.257771441055063,4.086172579323264
meiapraia_2q,Meia Praia | 2 quartos,p75,p25,0.55,0.2,0.08,585.0,912850.0,117438.75000000001,23487.750000000004,6980.0,86971.00000000001,13692.75,6914.39,73028.0,1006485.14,8.6410615063825,11.572652263398142,4.086172579323264
meiapraia_2q,Meia Praia | 2 quartos,p75,p25,0.55,0.3,0.03,585.0,912850.0,117438.75000000001,35231.625,6980.0,75227.12500000001,13692.75,6914.39,27385.5,960842.64,7.829286697767703,12.772555643991444,4.669911519226588
meiapraia_2q,Meia Praia | 2 quartos,p75,p25,0.55,0.3,0.05,585.0,912850.0,117438.75000000001,35231.625,6980.0,75227.12500000001,13692.75,6914.39,45642.5,979099.64,7.683296155639482,13.015247359247077,4.669911519226588
meiapraia_2q,Meia Praia | 2 quartos,p75,p25,0.55,0.3,0.08,585.0,912850.0,117438.75000000001,35231.625,6980.0,75227.12500000001,13692.75,6914.39,73028.0,1006485.14,7.474241000716614,13.37928493213053,4.669911519226588
meiapraia_2q,Meia Praia | 2 quartos,p75,p25,0.55,0.4,0.03,585.0,912850.0,117438.75000000001,46975.50000000001,6980.0,63483.25,13692.75,6914.39,27385.5,960842.64,6.607039212997458,15.135372558903333,5.4482301057643525
meiapraia_2q,Meia Praia | 2 quartos,p75,p25,0.55,0.4,0.05,585.0,912850.0,117438.75000000001,46975.50000000001,6980.0,63483.25,13692.75,6914.39,45642.5,979099.64,6.483839581434224,15.42296022966688,5.4482301057643525
meiapraia_2q,Meia Praia | 2 quartos,p75,p25,0.55,0.4,0.08,585.0,912850.0,117438.75000000001,46975.50000000001,6980.0,63483.25,13692.75,6914.39,73028.0,1006485.14,6.307420495050726,15.854341735812202,5.4482301057643525
meiapraia_2q,Meia Praia | 2 quartos,p75,p25,0.7,0.2,0.03,585.0,912850.0,149467.5,29893.5,6980.0,112594.0,13692.75,6914.39,27385.5,960842.64,11.718255967491201,8.533693091994245,4.086172579323264
meiapraia_2q,Meia Praia | 2 quartos,p75,p25,0.7,0.2,0.05,585.0,912850.0,149467.5,29893.5,6980.0,112594.0,13692.75,6914.39,45642.5,979099.64,11.499748891747116,8.695842051974351,4.086172579323264
meiapraia_2q,Meia Praia | 2 quartos,p75,p25,0.7,0.2,0.08,585.0,912850.0,149467.5,29893.5,6980.0,112594.0,13692.75,6914.39,73028.0,1006485.14,11.186851700562613,8.93906549194451,4.086172579323264
meiapraia_2q,Meia Praia | 2 quartos,p75,p25,0.7,0.3,0.03,585.0,912850.0,149467.5,44840.25,6980.0,97647.25,13692.75,6914.39,27385.5,960842.64,10.162668259601801,9.839935482054026,4.669911519226588
meiapraia_2q,Meia Praia | 2 quartos,p75,p25,0.7,0.3,0.05,585.0,912850.0,149467.5,44840.25,6980.0,97647.25,13692.75,6914.39,45642.5,979099.64,9.973167797304061,10.02690439310887,4.669911519226588
meiapraia_2q,Meia Praia | 2 quartos,p75,p25,0.7,0.3,0.08,585.0,912850.0,149467.5,44840.25,6980.0,97647.25,13692.75,6914.39,73028.0,1006485.14,9.701807420624213,10.307357759691133,4.669911519226588
meiapraia_2q,Meia Praia | 2 quartos,p75,p25,0.7,0.4,0.03,585.0,912850.0,149467.5,59787.0,6980.0,82700.5,13692.75,6914.39,27385.5,960842.64,8.607080551712402,11.618341364320651,5.4482301057643525
meiapraia_2q,Meia Praia | 2 quartos,p75,p25,0.7,0.4,0.05,585.0,912850.0,149467.5,59787.0,6980.0,82700.5,13692.75,6914.39,45642.5,979099.64,8.446586702861008,11.83910181921512,5.4482301057643525
meiapraia_2q,Meia Praia | 2 quartos,p75,p25,0.7,0.4,0.08,585.0,912850.0,149467.5,59787.0,6980.0,82700.5,13692.75,6914.39,73028.0,1006485.14,8.216763140685812,12.170242501556823,5.4482301057643525
meiapraia_2q,Meia Praia | 2 quartos,p75,mediana,0.4,0.2,0.03,585.0,1080000.0,85410.0,17082.0,6980.0,61348.0,16200.0,7405.3099999999995,32400.0,1136005.31,5.400326869950986,18.517397633174678,4.086172579323264
meiapraia_2q,Meia Praia | 2 quartos,p75,mediana,0.4,0.2,0.05,585.0,1080000.0,85410.0,17082.0,6980.0,61348.0,16200.0,7405.3099999999995,54000.0,1157605.31,5.299561039504907,18.869487350850886,4.086172579323264
meiapraia_2q,Meia Praia | 2 quartos,p75,mediana,0.4,0.2,0.08,585.0,1080000.0,85410.0,17082.0,6980.0,61348.0,16200.0,7405.3099999999995,86400.0,1190005.31,5.1552711138742735,19.397621927365197,4.086172579323264
meiapraia_2q,Meia Praia | 2 quartos,p75,mediana,0.4,0.3,0.03,585.0,1080000.0,85410.0,25623.0,6980.0,52807.0,16200.0,7405.3099999999995,32400.0,1136005.31,4.648481792747957,21.51240006059803,4.669911519226588
meiapraia_2q,Meia Praia | 2 quartos,p75,mediana,0.4,0.3,0.05,585.0,1080000.0,85410.0,25623.0,6980.0,52807.0,16200.0,7405.3099999999995,54000.0,1157605.31,4.56174479711051,21.92143674134111,4.669911519226588
meiapraia_2q,Meia Praia | 2 quartos,p75,mediana,0.4,0.3,0.08,585.0,1080000.0,85410.0,25623.0,6980.0,52807.0,16200.0,7405.3099999999995,86400.0,1190005.31,4.437543224071832,22.534991762455736,4.669911519226588
meiapraia_2q,Meia Praia | 2 quartos,p75,mediana,0.4,0.4,0.03,585.0,1080000.0,85410.0,34164.0,6980.0,44266.0,16200.0,7405.3099999999995,32400.0,1136005.31,3.89663671554493,25.66315705055799,5.4482301057643525
meiapraia_2q,Meia Praia | 2 quartos,p75,mediana,0.4,0.4,0.05,585.0,1080000.0,85410.0,34164.0,6980.0,44266.0,16200.0,7405.3099999999995,54000.0,1157605.31,3.823928554716115,26.151116206569377,5.4482301057643525
meiapraia_2q,Meia Praia | 2 quartos,p75,mediana,0.4,0.4,0.08,585.0,1080000.0,85410.0,34164.0,6980.0,44266.0,16200.0,7405.3099999999995,86400.0,1190005.31,3.7198153342693905,26.883054940586455,5.4482301057643525
meiapraia_2q,Meia Praia | 2 quartos,p75,mediana,0.55,0.2,0.03,585.0,1080000.0,117438.75000000001,23487.750000000004,6980.0,86971.00000000001,16200.0,7405.3099999999995,32400.0,1136005.31,7.655862101560072,13.061886260937552,4.086172579323264
meiapraia_2q,Meia Praia | 2 quartos,p75,mediana,0.55,0.2,0.05,585.0,1080000.0,117438.75000000001,23487.750000000004,6980.0,86971.00000000001,16200.0,7405.3099999999995,54000.0,1157605.31,7.513009766688096,13.310244909222613,4.086172579323264
meiapraia_2q,Meia Praia | 2 quartos,p75,mediana,0.55,0.2,0.08,585.0,1080000.0,117438.75000000001,23487.750000000004,6980.0,86971.00000000001,16200.0,7405.3099999999995,86400.0,1190005.31,7.308454783281598,13.682782881650203,4.086172579323264
meiapraia_2q,Meia Praia | 2 quartos,p75,mediana,0.55,0.3,0.03,585.0,1080000.0,117438.75000000001,35231.625,6980.0,75227.12500000001,16200.0,7405.3099999999995,32400.0,1136005.31,6.622075120405908,15.101006585058247,4.669911519226588
meiapraia_2q,Meia Praia | 2 quartos,p75,mediana,0.55,0.3,0.05,585.0,1080000.0,117438.75000000001,35231.625,6980.0,75227.12500000001,16200.0,7405.3099999999995,54000.0,1157605.31,6.498512433395802,15.388137058275188,4.669911519226588
meiapraia_2q,Meia Praia | 2 quartos,p75,mediana,0.55,0.3,0.08,585.0,1080000.0,117438.75000000001,35231.625,6980.0,75227.12500000001,16200.0,7405.3099999999995,86400.0,1190005.31,6.321578934803242,15.8188327681006,4.669911519226588
meiapraia_2q,Meia Praia | 2 quartos,p75,mediana,0.55,0.4,0.03,585.0,1080000.0,117438.75000000001,46975.50000000001,6980.0,63483.25,16200.0,7405.3099999999995,32400.0,1136005.31,5.588288139251743,17.894567622168054,5.4482301057643525
meiapraia_2q,Meia Praia | 2 quartos,p75,mediana,0.55,0.4,0.05,585.0,1080000.0,117438.75000000001,46975.50000000001,6980.0,63483.25,16200.0,7405.3099999999995,54000.0,1157605.31,5.484015100103505,18.234814852736747,5.4482301057643525
meiapraia_2q,Meia Praia | 2 quartos,p75,mediana,0.55,0.4,0.08,585.0,1080000.0,117438.75000000001,46975.50000000001,6980.0,63483.25,16200.0,7405.3099999999995,86400.0,1190005.31,5.334703086324883,18.745185698589786,5.4482301057643525
meiapraia_2q,Meia Praia | 2 quartos,p75,mediana,0.7,0.2,0.03,585.0,1080000.0,149467.5,29893.5,6980.0,112594.0,16200.0,7405.3099999999995,32400.0,1136005.31,9.911397333169155,10.089394727960638,4.086172579323264
meiapraia_2q,Meia Praia | 2 quartos,p75,mediana,0.7,0.2,0.05,585.0,1080000.0,149467.5,29893.5,6980.0,112594.0,16200.0,7405.3099999999995,54000.0,1157605.31,9.726458493871283,10.281234435227455,4.086172579323264
meiapraia_2q,Meia Praia | 2 quartos,p75,mediana,0.7,0.2,0.08,585.0,1080000.0,149467.5,29893.5,6980.0,112594.0,16200.0,7405.3099999999995,86400.0,1190005.31,9.461638452688922,10.56899399612768,4.086172579323264
meiapraia_2q,Meia Praia | 2 quartos,p75,mediana,0.7,0.3,0.03,585.0,1080000.0,149467.5,44840.25,6980.0,97647.25,16200.0,7405.3099999999995,32400.0,1136005.31,8.595668448063856,11.63376654232454,4.669911519226588
meiapraia_2q,Meia Praia | 2 quartos,p75,mediana,0.7,0.3,0.05,585.0,1080000.0,149467.5,44840.25,6980.0,97647.25,16200.0,7405.3099999999995,54000.0,1157605.31,8.43528006968109,11.854970928520773,4.669911519226588
meiapraia_2q,Meia Praia | 2 quartos,p75,mediana,0.7,0.3,0.08,585.0,1080000.0,149467.5,44840.25,6980.0,97647.25,16200.0,7405.3099999999995,86400.0,1190005.31,8.205614645534649,12.18677750781512,4.669911519226588
meiapraia_2q,Meia Praia | 2 quartos,p75,mediana,0.7,0.4,0.03,585.0,1080000.0,149467.5,59787.0,6980.0,82700.5,16200.0,7405.3099999999995,32400.0,1136005.31,7.279939562958557,13.736377772806694,5.4482301057643525
meiapraia_2q,Meia Praia | 2 quartos,p75,mediana,0.7,0.4,0.05,585.0,1080000.0,149467.5,59787.0,6980.0,82700.5,16200.0,7405.3099999999995,54000.0,1157605.31,7.144101645490897,13.997561199750908,5.4482301057643525
meiapraia_2q,Meia Praia | 2 quartos,p75,mediana,0.7,0.4,0.08,585.0,1080000.0,149467.5,59787.0,6980.0,82700.5,16200.0,7405.3099999999995,86400.0,1190005.31,6.949590838380376,14.389336340167231,5.4482301057643525
meiapraia_2q,Meia Praia | 2 quartos,p75,p75,0.4,0.2,0.03,585.0,1290000.0,85410.0,17082.0,6980.0,61348.0,19350.0,7896.23,38700.0,1355946.23,4.5243681971076395,22.102533578926778,4.086172579323264
meiapraia_2q,Meia Praia | 2 quartos,p75,p75,0.4,0.2,0.05,585.0,1290000.0,85410.0,17082.0,6980.0,61348.0,19350.0,7896.23,64500.0,1381746.23,4.439889081513904,22.52308518615114,4.086172579323264
meiapraia_2q,Meia Praia | 2 quartos,p75,p75,0.4,0.2,0.08,585.0,1290000.0,85410.0,17082.0,6980.0,61348.0,19350.0,7896.23,103200.0,1420446.23,4.31892448332944,23.153912596987677,4.086172579323264
meiapraia_2q,Meia Praia | 2 quartos,p75,p75,0.4,0.3,0.03,585.0,1290000.0,85410.0,25623.0,6980.0,52807.0,19350.0,7896.23,38700.0,1355946.23,3.8944759631065904,25.677395610430434,4.669911519226588
meiapraia_2q,Meia Praia | 2 quartos,p75,p75,0.4,0.3,0.05,585.0,1290000.0,85410.0,25623.0,6980.0,52807.0,19350.0,7896.23,64500.0,1381746.23,3.8217582109849504,26.165967201318008,4.669911519226588
meiapraia_2q,Meia Praia | 2 quartos,p75,p75,0.4,0.3,0.08,585.0,1290000.0,85410.0,25623.0,6980.0,52807.0,19350.0,7896.23,103200.0,1420446.23,3.7176345633301446,26.898824587649365,4.669911519226588
meiapraia_2q,Meia Praia | 2 quartos,p75,p75,0.4,0.4,0.03,585.0,1290000.0,85410.0,34164.0,6980.0,44266.0,19350.0,7896.23,38700.0,1355946.23,3.2645837291055413,30.631776758686126,5.4482301057643525
meiapraia_2q,Meia Praia | 2 quartos,p75,p75,0.4,0.4,0.05,585.0,1290000.0,85410.0,34164.0,6980.0,44266.0,19350.0,7896.23,64500.0,1381746.23,3.2036273404559967,31.214616861699724,5.4482301057643525
meiapraia_2q,Meia Praia | 2 quartos,p75,p75,0.4,0.4,0.08,585.0,1290000.0,85410.0,34164.0,6980.0,44266.0,19350.0,7896.23,103200.0,1420446.23,3.1163446433308497,32.088877016220124,5.4482301057643525
meiapraia_2q,Meia Praia | 2 quartos,p75,p75,0.55,0.2,0.03,585.0,1290000.0,117438.75000000001,23487.750000000004,6980.0,86971.00000000001,19350.0,7896.23,38700.0,1355946.23,6.414044899110786,15.590785779167765,4.086172579323264
meiapraia_2q,Meia Praia | 2 quartos,p75,p75,0.55,0.2,0.05,585.0,1290000.0,117438.75000000001,23487.750000000004,6980.0,86971.00000000001,19350.0,7896.23,64500.0,1381746.23,6.294281693100768,15.887436386841587,4.086172579323264
meiapraia_2q,Meia Praia | 2 quartos,p75,p75,0.55,0.2,0.08,585.0,1290000.0,117438.75000000001,23487.750000000004,6980.0,86971.00000000001,19350.0,7896.23,103200.0,1420446.23,6.122794243327325,16.33241229835232,4.086172579323264
meiapraia_2q,Meia Praia | 2 quartos,p75,p75,0.55,0.3,0.03,585.0,1290000.0,117438.75000000001,35231.625,6980.0,75227.12500000001,19350.0,7896.23,38700.0,1355946.23,5.547943077359344,18.02469827206609,4.669911519226588
meiapraia_2q,Meia Praia | 2 quartos,p75,p75,0.55,0.3,0.05,585.0,1290000.0,117438.75000000001,35231.625,6980.0,75227.12500000001,19350.0,7896.23,64500.0,1381746.23,5.444351746123456,18.36765967063077,4.669911519226588
meiapraia_2q,Meia Praia | 2 quartos,p75,p75,0.55,0.3,0.08,585.0,1290000.0,117438.75000000001,35231.625,6980.0,75227.12500000001,19350.0,7896.23,103200.0,1420446.23,5.296020603328295,18.88210176847779,4.669911519226588
meiapraia_2q,Meia Praia | 2 quartos,p75,p75,0.55,0.4,0.03,585.0,1290000.0,117438.75000000001,46975.50000000001,6980.0,63483.25,19350.0,7896.23,38700.0,1355946.23,4.681841255607901,21.359118035072242,5.4482301057643525
meiapraia_2q,Meia Praia | 2 quartos,p75,p75,0.55,0.4,0.05,585.0,1290000.0,117438.75000000001,46975.50000000001,6980.0,63483.25,19350.0,7896.23,64500.0,1381746.23,4.594421799146143,21.765524449362626,5.4482301057643525
meiapraia_2q,Meia Praia | 2 quartos,p75,p75,0.55,0.4,0.08,585.0,1290000.0,117438.75000000001,46975.50000000001,6980.0,63483.25,19350.0,7896.23,103200.0,1420446.23,4.4692469633292635,22.375134070798204,5.4482301057643525
meiapraia_2q,Meia Praia | 2 quartos,p75,p75,0.7,0.2,0.03,585.0,1290000.0,149467.5,29893.5,6980.0,112594.0,19350.0,7896.23,38700.0,1355946.23,8.303721601113931,12.042792955219639,4.086172579323264
meiapraia_2q,Meia Praia | 2 quartos,p75,p75,0.7,0.2,0.05,585.0,1290000.0,149467.5,29893.5,6980.0,112594.0,19350.0,7896.23,64500.0,1381746.23,8.148674304687626,12.271934827788337,4.086172579323264
meiapraia_2q,Meia Praia | 2 quartos,p75,p75,0.7,0.2,0.08,585.0,1290000.0,149467.5,29893.5,6980.0,112594.0,19350.0,7896.23,103200.0,1420446.23,7.926664003325208,12.615647636641384,4.086172579323264
meiapraia_2q,Meia Praia | 2 quartos,p75,p75,0.7,0.3,0.03,585.0,1290000.0,149467.5,44840.25,6980.0,97647.25,19350.0,7896.23,38700.0,1355946.23,7.201410191612097,13.886169144548361,4.669911519226588
meiapraia_2q,Meia Praia | 2 quartos,p75,p75,0.7,0.3,0.05,585.0,1290000.0,149467.5,44840.25,6980.0,97647.25,19350.0,7896.23,64500.0,1381746.23,7.066945281261957,14.150385494727194,4.669911519226588
meiapraia_2q,Meia Praia | 2 quartos,p75,p75,0.7,0.3,0.08,585.0,1290000.0,149467.5,44840.25,6980.0,97647.25,19350.0,7896.23,103200.0,1420446.23,6.874406643326443,14.546710019995443,4.669911519226588
meiapraia_2q,Meia Praia | 2 quartos,p75,p75,0.7,0.4,0.03,585.0,1290000.0,149467.5,59787.0,6980.0,82700.5,19350.0,7896.23,38700.0,1355946.23,6.099098782110262,16.39586495849481,5.4482301057643525
meiapraia_2q,Meia Praia | 2 quartos,p75,p75,0.7,0.4,0.05,585.0,1290000.0,149467.5,59787.0,6980.0,82700.5,19350.0,7896.23,64500.0,1381746.23,5.985216257836289,16.707834051789288,5.4482301057643525
meiapraia_2q,Meia Praia | 2 quartos,p75,p75,0.7,0.4,0.08,585.0,1290000.0,149467.5,59787.0,6980.0,82700.5,19350.0,7896.23,103200.0,1420446.23,5.8221492833276765,17.175787691731006,5.4482301057643525
meiapraia_3q,Meia Praia | 3 quartos,p25,p25,0.4,0.2,0.03,500.0,1579800.0,73000.0,14600.0,8700.0,49700.0,23697.0,8632.61,47394.0,1659523.61,2.994835367241325,33.3908171026157,5.9589041095890405
meiapraia_3q,Meia Praia | 3 quartos,p25,p25,0.4,0.2,0.05,500.0,1579800.0,73000.0,14600.0,8700.0,49700.0,23697.0,8632.61,78990.0,1691119.61,2.938881419511184,34.02655150905433,5.9589041095890405
meiapraia_3q,Meia Praia | 3 quartos,p25,p25,0.4,0.2,0.08,500.0,1579800.0,73000.0,14600.0,8700.0,49700.0,23697.0,8632.61,126384.0,1738513.61,2.858763929952783,34.98015311871227,5.9589041095890405
meiapraia_3q,Meia Praia | 3 quartos,p25,p25,0.4,0.3,0.03,500.0,1579800.0,73000.0,21900.0,8700.0,42400.0,23697.0,8632.61,47394.0,1659523.61,2.5549500919724784,39.13970778301887,6.8101761252446185
meiapraia_3q,Meia Praia | 3 quartos,p25,p25,0.4,0.3,0.05,500.0,1579800.0,73000.0,21900.0,8700.0,42400.0,23697.0,8632.61,78990.0,1691119.61,2.507214732138314,39.88489646226415,6.8101761252446185
